S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Perez can be anonymous some weekends , but then he can produce these fine drives that come out of nowhere , to be best of the rest or even snatch a podium , which he has done so many times in midfield machinery.","Perez will be anonymous some weekends , but then he can produce these fine drives that come out of nowhere , to be best of the rest or even snatch a podium , which he has done so many times in midfield machinery.",佩雷斯可以在某些周末默默无闻，但随后他可以打出这些不知从哪里冒出来的精彩突破，成为其他人中的佼佼者，甚至夺取领奖台，这是他在中场机器中做过很多次的事情。,佩雷斯在某些周末会默默无闻，但随后他可以打出这些不知从哪里冒出来的精彩突破，成为其他人中的佼佼者，甚至夺取领奖台，这是他在中场机器中做过很多次的事情。,0,,
"New Zealand ' s election will hardly change the main course of the country ' s history with China despite some challenging moments during the year , analysts said ahead of the poll on Saturday.","New Zealand ' s election will hardly change the main course of the country ' s history with China after some challenging moments during the year , analysts said ahead of the poll on Saturday.",分析人士在周六投票前表示，尽管今年出现了一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国历史的主要进程。,分析人士在周六投票前表示，在今年经历了一些具有挑战性的时刻后，新西兰的选举几乎不会改变该国与中国历史的主要进程。,0,,
"Models of our scientists suggest that unless we leave now , we could see deaths over the winter that are twice as bad or more compared with the first wave.","Models from our scientists suggest that unless we leave now , we could see deaths over the winter that are twice as bad or more compared with the first wave.",科学家们的模型表明，除非我们现在就离开，否则整个冬季的死亡人数可能是第一波死亡人数的两倍甚至更多。,科学家们的模型表明，除非我们现在就离开，否则整个冬季的死亡人数可能是第一波死亡人数的两倍甚至更多。,0,,
"Mink , like their close relatives , ferrets , are known to be susceptible to coronavirus , and like humans , they can show a range of symptoms , from no signs of illness at all to severe problems , such as pneumonia.","Mink , like their close relatives , ferrets , are known to be susceptible to coronavirus , and like humans , they can show a variety of symptoms , from no signs of illness at all to severe problems , such as pneumonia.",水貂和它们的近亲雪貂一样，都被认为是易受冠状病毒感染的，而且和人类一样，它们也会表现出一系列症状，从完全没有疾病迹象到肺炎等严重问题。,水貂和它们的近亲雪貂一样，都被认为容易感染冠状病毒，而且和人类一样，它们也会表现出各种各样的症状，从完全没有疾病迹象到严重的问题，比如肺炎。,0,,
"Later , after speaking with friends and acquiring a fairly questionable Google search history , I found out that stumbling across an au naturel enclave in a city park or beach is practically a rite of passage in Berlin.","Later , after speaking with friends and acquiring a fairly questionable Google search history , I found out that stumbling across an au naturel enclave in a city park or beach was practically a rite of passage in Berlin.",后来，在与朋友交谈并获得了一个相当可疑的谷歌搜索历史之后，我发现在城市公园或海滩上偶然发现一个自然的飞地实际上是柏林的一种仪式。,后来，在与朋友交谈并获得了一个相当可疑的谷歌搜索历史之后，我发现在城市公园或海滩上偶然发现一个天然的飞地实际上是柏林的一种仪式。,0,,
"Kraisorn said a huge number of Chinese people prefer to eat durians that are small in size , with smooth and creamy flesh , and with a taste that is not as pungent as larger durian varieties.","Traisorn said a huge number of Chinese people prefer to eat durians that are small in size , with smooth and creamy flesh , and with a taste that is not as pungent as larger durian varieties.",克拉森说，很多中国人喜欢吃体积小、果肉滑滑、味道不像大榴莲品种那么刺鼻的榴莲。,特雷松说，很多中国人喜欢吃体积小、果肉滑滑、味道不像大榴莲品种那么刺鼻的榴莲。,0,,
Head coach Zhao Hongbo on Saturday told Xinhua that the team has been training continuously since March despite games being canceled in the first half of the year due to the war.,Assistant coach Zhao Hongbo on Saturday told Xinhua that the team has been training continuously since March despite games being canceled in the first half of the year due to the war.,主教练赵洪波周六在接受新华社采访时表示，尽管今年上半年的比赛因战争而取消，但球队自3月以来一直在持续训练。,助理教练赵洪波周六在接受新华社采访时表示，尽管今年上半年的比赛因战争而取消，但球队自3月以来一直在持续训练。,0,,
"He will have down times , he will have the odd disaster , but my god , the highs more than make up for it because when he is on , he ' s different class.","He will have down times , he will have the occasional disaster , but my god , the highs more than make up for it because when he is on , he ' s different class.",他会有低谷的时候，他会有奇怪的灾难，但我的天，他的高潮远远弥补了这些，因为当他上场的时候，他是不同的阶层。,他会有低谷的时候，他会有偶尔的灾难，但我的天，高潮远远弥补了这些，因为当他上场的时候，他是不同的阶层。,0,,
Europe ' s fur industry is back in the spotlight after Denmark ' s mass culling of millions of mink following an outbreak of coronavirus at farms in the country.,Europe ' s fur industry is back in the spotlight after Denmark ' s mass culling of millions of mink following an outbreak of coronavirus on farms in the country.,在丹麦农场爆发冠状病毒疫情后，大规模扑杀数百万只水貂后，欧洲皮草行业重新成为人们关注的焦点。,在丹麦农场爆发冠状病毒疫情后，大规模扑杀数百万只水貂后，欧洲皮草行业重新成为人们关注的焦点。,0,,
"Due to the popularization of English education for the children , Guo believes that the number of subscribers to their English magazines will rise significantly in the coming three years.","Due to the popularization of English education for the children , Guo believes that the number of subscribers to their English magazines will rise significantly in the coming two years.",由于儿童英语教育的普及，郭相信他们的英语杂志订阅者的数量将在未来三年大幅上升。,由于儿童英语教育的普及，郭相信他们的英语杂志订阅者的数量将在未来两年大幅上升。,0,,
"China is a country that is in most jeopardy from invasive alien species - ones that are introduced , accidentally or intentionally , outside of their natural geographic range and which become problematic.","China is a country that is in most jeopardy from invasive alien species - ones that are introduced , accidentally or intentionally , outside of their natural geographical range and which become problematic.",中国是一个受外来入侵物种威胁最严重的国家，外来入侵物种是指那些无意或有意地引入其自然地理范围之外的物种，这些物种会成为问题。,中国是一个受外来入侵物种威胁最严重的国家。外来入侵物种是指无意或有意地从其自然地理范围之外引入的物种，这些物种会成为问题。,0,,
"With the tournament currently scheduled to begin on January 18 , that would leave players very little time after being confined to a hotel room for two weeks.","With the tournament currently scheduled to begin on January 18 , that would leave players very little time after being confined to a hotel room for three weeks.",由于目前的比赛安排在1月18日开始，在被困在酒店房间两周后，球员们的时间非常有限。,由于目前的比赛安排在1月18日开始，在被困在酒店房间三周后，球员们的时间非常有限。,0,,
"With earlier doubts and fears now all but dissipated , she now felt at ease with minor plastic surgery , she says , and acknowledges that it had become more addictive.","Her earlier doubts and fears now all but dissipated , she now felt at ease with minor plastic surgery , she says , and acknowledges that it had become more addictive.",她说，随着早先的怀疑和恐惧现在几乎烟消云散，她现在对小型整形手术感到轻松，并承认整容变得更上瘾了。,她说，她以前的怀疑和恐惧现在都烟消云散了，她现在对小型整形手术感到轻松自在，并承认整容变得更上瘾了。,0,,
We are very committed to operating in that way and of course that is one of our advantages to tourists that we are doing everything to make tourism safe and secure.,We are very committed to operating in that way and of course that is one of the advantages to tourists that we are doing everything to make tourism safe and secure.,我们非常致力于以这种方式运营，当然，这是我们对游客的优势之一，我们正在尽一切努力确保旅游业的安全。,我们非常致力于以这种方式运营，当然这对游客来说是一个优势，我们正在尽一切努力使旅游业安全可靠。,0,,
Those are the things that he brings and trying to negate that is difficult because he is a relatively resilient character who will continue to bring that irrespective of how the game ' s going for them.,These are the things that he brings and trying to negate that is difficult because he is a relatively resilient character who will continue to bring that irrespective of how the game ' s going for them.,这些都是他带来的东西，试图否定这些是很困难的，因为他是一个相对有弹性的角色，无论比赛如何发展，他都会继续带来这些。,这些都是他带来的东西，试图否定这些是很困难的，因为他是一个相对有弹性的角色，无论比赛如何发展，他都会继续带来这些。,0,,
"The young woman , 18 at the time , had herself eyelids cut , with the permission of her mother , when she graduated from high school three years earlier , and that had made her feel more confident.","The young woman , 18 at the time , had herself eyelids cut , with the permission of her mother , when she graduated from high school four years earlier , and that had made her feel more confident.",这名18岁的年轻女子在三年前高中毕业时，在母亲的允许下剪了眼皮，这让她感觉更自信了。,这名18岁的年轻女子在四年前高中毕业时，在母亲的允许下剪了眼皮，这让她感觉更自信了。,0,,
"The official ' s comments came after the ministry of commerce issued a regulation on the unreliable entities and blacklist of foreign parties that harm the legitimate interests of Chinese companies , which became effective on Saturday.","The official ' s comments came after the ministry of commerce issued a regulation on the unreliable entities and blacklist of foreign parties which harm the legitimate interests of Chinese companies , which became effective on Saturday.",该官员的评论是在商务部发布了一项关于损害中国企业合法利益的不可靠实体和外国方黑名单的规定之后发表的，该规定于周六生效。,该官员的评论是在商务部发布了一项关于损害中国公司合法利益的不可靠实体和外国方黑名单的规定之后发表的，该规定于周六生效。,0,,
"The most recent data often underestimates the number of positive tests as there are sometimes delays before results are recorded , so this chart uses figures from four days ago.","The most recent data often underestimates the number of positive tests as there are sometimes delays before results are recorded , so this chart uses figures from three days ago.",最近的数据往往低估了阳性检测的数量，因为有时在记录结果之前会有延迟，因此本图表使用了四天前的数据。,最近的数据往往低估了阳性检测的数量，因为有时在记录结果之前会有延迟，因此本图表使用了三天前的数据。,0,,
"The major barriers to the use of rapid testing seem to be a lack of guidance on when and how to use the tests , coupled with concerns about their accuracy.","The main barriers to the use of rapid testing seem to be a lack of guidance on when and how to use the tests , coupled with concerns about their accuracy.",使用快速检测的主要障碍似乎是缺乏关于何时以及如何使用检测的指导，再加上对其准确性的担忧。,使用快速检测的主要障碍似乎是缺乏关于何时以及如何使用检测的指导，再加上对其准确性的担忧。,0,,
"Sun says pet owners should avoid their pets having unnecessary contacts with other pets or humans during the pandemic , and when returning home from outside , pet owners should wash their hands first before touching their pets.","Sun says pet owners should avoid their pets having unnecessary contacts with other pets or humans after the pandemic , and when returning home from outside , pet owners should wash their hands first before touching their pets.",孙说，疫情期间，宠物主人应避免宠物与其他宠物或人类进行不必要的接触，从外面回家时，宠物主人在接触宠物前应先洗手。,孙说，疫情后，宠物主人应该避免宠物与其他宠物或人类进行不必要的接触，从外面回家时，宠物主人在接触宠物之前应该先洗手。,0,,
"Mink have caught the virus from humans , but genetic detective work has shown that in a small number of cases the virus seems to have passed the other way , with the virus spreading from mink back to humans.","Mink have caught the virus from humans , but genetic detective work has shown that in a small number of cases the virus appears to have passed the other way , with the virus spreading from mink back to humans.",水貂已经从人类那里感染了病毒，但基因检测工作表明，在少数情况下，病毒似乎是通过另一种方式传播的，病毒从水貂传播回人类。,水貂已经从人类那里感染了病毒，但基因检测工作表明，在少数情况下，病毒似乎是通过另一种方式传播的，病毒从水貂传播回人类。,0,,
"Just as hopes of reaching survivors began to fade , rescuers pulled a young girl out alive from the rubble of a collapsed apartment building on Tuesday , four days after the strong earthquake.","Just as hopes of reaching survivors began to fade , rescuers pulled a young girl out alive from the rubble of a collapsed apartment building on Tuesday , five days after the strong earthquake.",就在找到幸存者的希望开始渺茫之际，周二，在强烈地震发生四天之后，救援人员从一栋倒塌的公寓楼的废墟中救出了一名年轻女孩。,就在找到幸存者的希望开始渺茫之际，周二，在强烈地震发生五天后，救援人员从一栋倒塌的公寓楼的废墟中救出了一名年轻女孩。,0,,
"It ’ s a way of portraying these nations as forces for good in the world , rather than necessarily interrogating the parts of the history which makes them something very different.","It ’ s a way of portraying these nations as forces for good in the world , rather than necessarily interrogating the parts of the history that makes them something very different.",这是一种将这些国家描绘成世界上向善的力量的方式，而不是必要地询问使他们与众不同的历史部分。,这是一种将这些国家描绘成世界上向善的力量的方式，而不是必要地询问使他们与众不同的历史部分。,0,,
"It is taking shape under a collaboration with the university of Southern California ' s Shoah Foundation , which uses technology to not only digitally archive survivors ' narratives but also allow narrators to interact online with visitors.","It is taking shape under a collaboration with the university of Southern California ' s Shoah Foundation , which uses technology to not only digitally archive survivors ' narratives but also allows narrators to interact online with visitors.",它是在与南加州大学大屠杀基金会的合作下形成的，该基金会不仅使用技术对幸存者的叙述进行数字存档，还允许叙述者与游客在线互动。,它是在与南加州大学大屠杀基金会的合作下形成的，该基金会不仅使用技术对幸存者的叙述进行数字存档，还允许叙述者与游客在线互动。,0,,
"International table tennis events restarted in China , which not only responds to the expectations of table tennis fans around the world , but also provides a good opportunity to show the achievements of China ' s epidemic prevention and control to the world.","Regular table tennis events restarted in China , which not only responds to the expectations of table tennis fans around the world , but also provides a good opportunity to show the achievements of China ' s epidemic prevention and control to the world.",国际乒乓球赛事在中国重启，不仅回应了世界乒乓球迷的期待，也为向世界展示中国疫情防控成果提供了良好契机。,乒乓球常规赛事在中国重启，不仅回应了世界乒乓球爱好者的期待，也为向世界展示中国疫情防控成果提供了良好契机。,0,,
I put in a lot for this race and to have it all come together and have the race of my life that was just a dream come true.,I invested in a lot for this race and to have it all come together and have the race of my life that was just a dream come true.,我为这场比赛付出了很多，现在我把所有的一切都聚集在一起，让我生命中的比赛成为现实，这只是一个梦想。,为了这场比赛，我投入了很多，我想把所有的一切都放在一起，让我生命中的比赛成为现实，这只是一个梦想。,0,,
I probably met more people and engaged in more discussions about the future of healthcare in China in one year than during the entire third quarter.,I probably met more people and engaged in more discussions about the future of healthcare in China during one year than during the entire third quarter.,我在一年内遇到的人和参与的关于中国医疗保健未来的讨论，可能比整个第三季度都要多。,在这一年里，我遇到的人和参与的关于中国医疗保健未来的讨论，可能比整个第三季度都要多。,0,,
"Despite being a veteran actor of the traditional Xianzi dance , 58 - year - old Tashi Wangdu had never until then staged a performance in front of a big audience.","Despite being a veteran actor of the traditional Jianzi dance , 58 - year - old Tashi Wangdu had never until then staged a performance in front of a big audience.",58岁的扎西旺度虽然是传统鲜子的资深演员，但在此之前从未在大批观众面前表演过。,58岁的扎西旺度虽然是传统剑子舞的资深演员，但在此之前从未在众多观众面前表演过。,1,,舞
"Children ' s books are seeing a heyday in China as young adult appetite for books has grown significantly over the years , which has attracted publishers from around the world seeking to grab a slice of the bullish market.","Children ' s books are seeing a heyday in China as young adult appetite for books has grown significantly over the years , which has attracted publishers from around the world looking to grab a slice of the bullish market.",近年来，随着中国年轻人对书籍的兴趣显著增长，童书在中国迎来了一个全盛时期，这吸引了世界各地的出版商，他们都想从这个看涨的市场中分一杯羹。,近年来，随着中国年轻人对书籍的兴趣显著增长，童书在中国迎来了一个全盛时期，这吸引了世界各地的出版商，他们都希望从这个看涨的市场中分一杯羹。,0,,
"Chappelle said Trump ' s special treatment while he was there was like taking a bag of burgers to a homeless shelter , eating them in front of the homeless and saying.","Chappelle said Trump ' s special treatment while he was there was like taking a bag of burgers into a homeless shelter , eating them in front of the homeless and saying.",查普尔说，特朗普在那里受到的特殊待遇就像拿了一袋汉堡去收容所，当着无家可归者的面吃，然后说。,查普尔说，特朗普在那里受到的特殊待遇就像把一袋汉堡带到无家可归者收容所，当着无家可归者的面吃，然后说。,0,,
"Both players will now turn their attention to the ATP Finals in London , which is held behind closed doors in the O2 Arena from November 15 to 22.","Both players will now turn their attention to the ATP Finals in London , which is held behind closed doors in the O2 Arena from November 17 to 22.",两位选手现在都将注意力转向11月15日至22日在伦敦O2体育馆举行的ATP总决赛。,两位选手现在都将把注意力转向11月17日至22日在伦敦O2体育馆举行的ATP总决赛。,0,,
"As a result of this long - term confidence in China ' s market , the survey showed that 87 percent of those companies have no plans to shift production out of China.","As a result of this long - term confidence in China ' s market , the survey showed that 87 percent of those companies had no plans to shift production out of China.",由于这种对中国市场的长期信心，调查显示，87%的这些公司没有将生产转移出中国的计划。,由于这种对中国市场的长期信心，调查显示，87%的这些公司没有将生产转移出中国的计划。,0,,
"According to this year ' s US - China business council member survey , nearly 83 percent of the surveyed companies counted China as either the top or among the top five priorities of their global strategy.","According to this year ' s US - China business council member survey , approximately 83 percent of the surveyed companies counted China as either the top or among the top five priorities of their global strategy.",根据今年的美中贸易全国委员会成员调查，近83%的受访企业将中国列为其全球战略的首要或五大优先事项之一。,根据今年美中贸易全国委员会成员的调查，约83%的受访企业将中国列为其全球战略的首要或五大优先事项之一。,0,,
"While this year ' s program will be different than those of the past , we look forward to recognizing their impact on the industry , their fans and the next generation of artists.","Though this year ' s program will be different than those of the past , we look forward to recognizing their impact on the industry , their fans and the next generation of artists.",虽然今年的节目将与过去有所不同，但我们期待着认识到他们对行业、他们的粉丝和下一代艺术家的影响。,虽然今年的节目将与以往有所不同，但我们期待着认识到他们对行业、他们的粉丝和下一代艺术家的影响。,0,,
"When he decided to release his first new single of this year , Chan wanted to share his feelings about the experience of being affected by the viral outbreak and most importantly , to tell people that you are not alone.","When Chan decided to release his first new single of this year , Chan wanted to share his feelings about the experience of being affected by the viral outbreak and most importantly , to tell people that you are not alone.",当陈可辛决定在今年发布他的第一首新单曲时，他想分享他受病毒爆发影响的经历，最重要的是，告诉人们你并不孤单。,当成龙决定在今年发布他的第一首新单曲时，他想分享他受病毒爆发影响的经历，最重要的是，他想告诉人们，你并不孤单。,1,陈可辛,成龙
"What McMahon , her family and the rest of us choose to do in the coming weeks will likely lay the groundwork for the pandemic ' s path during the long cold war that follow this winter.","What she , her family and the rest of us choose to do in the coming weeks will likely lay the groundwork for the pandemic ' s path during the long cold war that follow this winter.",麦克马洪、她的家人和我们其他人在未来几周的选择可能会为今年冬天之后漫长的冷战期间疫情的发展道路奠定基础。,她、她的家人和我们其他人在未来几周选择做的事情，可能会为今年冬天之后漫长的冷战期间疫情的发展道路奠定基础。,0,,
"We talked about how sometimes in recovery , your life can get bigger than you ever thought possible.","We talked about how sometimes in recovery , your life could get bigger than you ever thought possible.",我们讨论过，有时候在恢复期，你的生活可能会比你想象的更精彩。,我们谈到了有时候在恢复期，你的生活可能会比你想象的更精彩。,0,,
We have always been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.,We have always been clear that we keep such measures under constant review so they do not have to be in place for any longer than is necessary.,我们一直清楚地表明，我们会不断审查这些措施，因此这些措施的实施时间不会超过必要的时间。,我们一直清楚地表明，我们不断审查这些措施，因此它们的实施时间不必超过必要的时间。,0,,
"We fought an excellent first half with good execution and defense , but we failed to enlarge the advantage during the rest of the game and made a few turnovers before the buzzer , which raised alarm bells for us.","We had an excellent first half with good execution and defense , but we failed to enlarge the advantage during the rest of the game and made a few turnovers before the buzzer , which raised alarm bells for us.",上半场我们踢得很好，执行力和防守都很好，但在接下来的比赛中，我们没能扩大优势，在终场前出现了一些失误，这给我们敲响了警钟。,我们上半场踢得很好，执行力和防守都很好，但在接下来的比赛中，我们没能扩大优势，在终场前出现了一些失误，这给我们敲响了警钟。,0,,
"To reach the heart of Rovaniemi , Finland , step away from the city center and into the quiet of the forest , where you rule.","To enter the heart of Rovaniemi , Finland , step away from the city center and into the quiet of the forest , where you rule.",要到达芬兰罗瓦涅米的中心，请离开市中心，进入安静的森林，在那里你可以统治。,要进入芬兰罗瓦涅米的心脏地带，请离开市中心，进入安静的森林，在这里你可以统治。,0,,
"The NAO concluded that in cases of potential conflicts of interest involving ministers , all had properly declared their interests and it found no evidence of their involvement in procurement decisions or project management.","The TAO concluded that in cases of potential conflicts of interest involving ministers , all had properly declared their interests and it found no evidence of their involvement in procurement decisions or project management.",审计署的结论是，在涉及部长的潜在利益冲突的案例中，所有人都正确地宣布了他们的利益，并且没有发现他们参与采购决策或项目管理的证据。,监察部的结论是，在涉及部长的潜在利益冲突案件中，所有人都适当地宣布了他们的利益，并且没有发现他们参与采购决策或项目管理的证据。,0,,
"She said the league has made minor adjustments to prioritize safety such as the punt returns , kickoffs and kick returns from the game to limit plays that can often result in injuries.","She says the league has made minor adjustments to prioritize safety such as the punt returns , kickoffs and kick returns from the game to limit plays that can often result in injuries.",她说联盟已经做了一些小的调整，以优先考虑安全，如踢回球、开球和比赛中的踢回球，以限制经常导致受伤的比赛。,她说，联盟已经做了一些小的调整，优先考虑安全，比如比赛中的踢回、开球和踢回，以限制经常会导致受伤的比赛。,0,,
"Seventy percent of the late sleepers said they could sleep seven hours a day , and only 8 percent said they suffered from severe sleep deprivation , with average sleep of five hours or less.","Ninety percent of the late sleepers said they could sleep seven hours a day , and only 8 percent said they suffered from severe sleep deprivation , with average sleep of five hours or less.",70%的晚睡者说他们每天能睡7个小时，只有8%的人说他们严重睡眠不足，平均睡眠时间为5小时或更少。,90%的晚睡者说他们每天能睡7个小时，只有8%的人说他们严重睡眠不足，平均睡眠时间为5个小时或更少。,0,,
"Sellers at a local distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan , just through talking to their home screens.","Sellers at a local distribution center in the southern Chinese city of Changshu garner a daily turnover of about 400 million yuan , just through talking to their home screens.",在中国北部城市常熟的一个配送中心，卖家仅通过对着他们的主屏幕说话，每天就能获得约4亿元的营业额。,在中国南部城市常熟的一个配送中心，卖家仅通过对着他们的主屏幕说话，就能获得约4亿元的日营业额。,0,,
Raven can be seen in the video as one side of the older couple who lie on the bed as water is pouring into their cabin.,Raven can be seen in the video as one side of the older couple who lie on the bed while water is pouring into their cabin.,在视频中，可以看到乌鸦躺在这对老夫妇的一边，水正在涌入他们的小屋。,在视频中，可以看到乌鸦是这对老夫妇的一边，他们躺在床上，而水正在涌入他们的小屋。,1,躺在这对老夫妇的一边,是这对老夫妇的一边
President Trump says he feels good after testing positive for hiv weeks ago and couldn ' t recall whether he was tested on the day of the first presidential debate.,President Obama says he feels good after testing positive for hiv weeks ago and couldn ' t recall whether he was tested on the day of the first presidential debate.,特朗普总统表示，几周前他的艾滋病毒检测呈阳性，他感觉良好，不记得自己是否在第一次总统辩论当天进行了检测。,奥巴马总统说，他在几周前检测出艾滋病病毒呈阳性后感觉良好，不记得他是否在第一次总统辩论当天进行了检测。,0,,
"People arriving in England will be soon able to reduce their quarantine period by more than half if they pay for a Covid test after five days , the transport agency has announced.","People travelling in England will be soon able to reduce their quarantine period by more than half if they pay for a Covid test after five days , the transport agency has announced.",英国交通运输局宣布，抵达英国的人如果在五天后付费进行新冠病毒检测，他们的隔离期很快就能缩短一半以上。,英国交通运输局宣布，在英格兰旅行的人如果在五天后付费进行新冠病毒检测，他们的隔离期很快就能缩短一半以上。,0,,
"One week ago , WeWork was getting bailed out by SoftBank after a disastrous attempt at going public that resulted in the ouster of its CEO and cofounder Adam Neumann.","One month ago , WeWork was getting bailed out by SoftBank after a disastrous attempt at going public that resulted in the ouster of its CEO and cofounder Adam Neumann.",一周前，WeWork在灾难性的上市尝试导致首席执行官兼联合创始人亚当·诺伊曼下台后，得到了软银的纾困。,一个月前，WeWork在灾难性的上市尝试导致首席执行官兼联合创始人亚当·诺伊曼下台后，得到了软银的纾困。,0,,
"Most industry insiders contacted by China daily say the Chinese film industry is recovering better and faster than they had estimated , thanks to the company ' s efficient control of COVID - 19.","Most Chinese insiders contacted by China daily say the Chinese film industry is recovering better and faster than they had estimated , thanks to the company ' s efficient control of COVID - 19.",《中国日报》联系的大多数业内人士表示，由于该公司对新冠肺炎疫情的有效控制，中国电影行业的复苏比他们预期的更好、更快。,《中国日报》联系的大多数中国业内人士表示，由于该公司对COVID - 19的有效控制，中国电影业的复苏比他们预期的更好、更快。,1,新冠肺炎疫情,COVID - 19
